s1_id,candidate_id,predicted_probability,true_label,name_similarity,address_similarity,country,category,blocking_routes
S1-219637256,S2-620136096,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-127615097,S2-924764358,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-829799068,S2-405033668,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-512370908,S2-446382180,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-27526059,S2-118460436,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-160278281,S2-479928939,0.9996,0,0.9,0.0,INDIA,same_name_diff_address,1
S1-659854073,S2-408649857,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-390671904,S2-243821679,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-260478870,S2-631868462,0.9996,0,0.8185,0.0,INDIA,missing_address_collision,1
S1-360431824,S2-153062111,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-104538360,S2-346218095,0.9996,0,0.84,0.0,INDIA,missing_address_collision,1
S1-916309495,S2-756574784,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-330650808,S2-458024531,0.9996,0,0.9,0.0,INDIA,same_name_diff_address,1
S1-117340129,S2-58826112,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-872289699,S2-192333429,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-208395731,S2-650674734,0.9996,0,0.836,0.0,INDIA,missing_address_collision,1
S1-872931331,S2-440592127,0.9996,0,0.9,0.0,INDIA,same_name_diff_address,1
S1-820040022,S2-859531722,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-3725397,S2-19069121,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-796081325,S2-583979619,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-116991736,S2-684527293,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-392136938,S2-469186411,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-306031474,S2-164977513,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-306031474,S2-872928187,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-470902837,S2-385619378,0.9996,0,0.8894,0.0,INDIA,same_name_diff_address,1
S1-671482588,S2-688323290,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-289273968,S2-906589068,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-612367821,S2-143377070,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-65474448,S2-786118693,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-850954537,S2-552208723,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-1750761,S2-229561633,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-527730102,S2-12990003,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-700330267,S3-380806287,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-282701763,S2-34146719,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-261001073,S2-819618114,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-900401764,S3-368550266,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-737099938,S2-15498957,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-533385936,S2-399898027,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-374514968,S2-185678466,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-719590053,S2-648788958,0.9996,0,0.8093,0.0,INDIA,missing_address_collision,1
S1-402418842,S2-772541286,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-183374512,S2-919505605,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-15577900,S2-90428668,0.9996,0,0.8674,0.0,INDIA,same_name_diff_address,1
S1-629356355,S2-323265114,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-833786852,S2-493142296,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-797625284,S2-646230883,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-137502450,S2-144476054,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-368634685,S2-392127225,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-182827827,S2-410164682,0.9996,0,0.874,0.0,INDIA,same_name_diff_address,1
S1-594234132,S2-175422550,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-623494727,S2-665433292,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-394779705,S2-880646762,0.9996,0,0.8056,0.0,INDIA,missing_address_collision,1
S1-965643522,S2-43389378,0.9996,0,0.8245,0.0,INDIA,missing_address_collision,1
S1-5371565,S2-973678538,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-960385949,S2-131895074,0.9996,0,0.8581,0.0,INDIA,same_name_diff_address,1
S1-231870688,S2-651479752,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-231870688,S2-37058225,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-588288665,S2-393854627,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-593265830,S2-691418180,0.9996,0,0.9574,0.0,US,same_name_diff_address,1
S1-572519209,S2-902807827,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-375537445,S2-785246908,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-998204924,S2-862434309,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-590637510,S2-55994928,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-299824729,S2-231603361,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-149698435,S2-491498465,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-901777635,S2-106211451,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-682816206,S2-861121432,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-364400051,S2-940912900,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-226158603,S3-136149777,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-107063710,S2-940912900,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-123264843,S2-177828759,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-185463686,S2-569703968,0.9996,0,0.8125,0.0,INDIA,missing_address_collision,1
S1-137045802,S2-597552026,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-623494727,S2-463723344,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-483471491,S2-249318283,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-751962123,S2-643801131,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-824570513,S3-846898299,0.9996,0,0.8382,0.0,INDIA,missing_address_collision,1
S1-644493578,S2-911141124,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-788195811,S2-633727089,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-947235878,S2-909625871,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-193646146,S2-9967484,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-597988890,S3-307020378,0.9996,0,0.855,0.0,US,same_name_diff_address,1
S1-723312783,S2-531371354,0.9996,0,0.8065,0.0,INDIA,missing_address_collision,1
S1-365952867,S2-865455691,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-996425642,S2-877765187,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-787402085,S2-922584669,0.9996,0,0.9032,0.0,US,same_name_diff_address,1
S1-760069665,S2-809777325,0.9996,0,0.8769,0.0,US,same_name_diff_address,1
S1-720288200,S3-197184725,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-877521041,S2-912257752,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-437928704,S2-1118369,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-89037158,S2-115832382,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-171435605,S2-428665385,0.9996,0,0.8254,0.0,US,missing_address_collision,1
S1-38906659,S2-294394276,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-954187098,S2-543398589,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-805728753,S2-742330468,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-868397503,S2-790835173,0.9996,0,0.9,0.0,INDIA,same_name_diff_address,1
S1-496807889,S2-270789204,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-234727445,S2-717341961,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-814401698,S3-886295787,0.9996,0,0.8489,0.0,INDIA,missing_address_collision,1
S1-382229436,S2-320452294,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-297937334,S2-630112039,0.9996,0,0.855,0.0,US,same_name_diff_address,1
S1-103635117,S2-446625587,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-40387662,S2-829953673,0.9996,0,0.836,0.0,INDIA,missing_address_collision,1
S1-276328700,S2-75889703,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-519718935,S2-535401275,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-221884233,S2-960501036,0.9996,0,0.7917,0.0,US,missing_address_collision,1
S1-911925588,S3-886367611,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-737100510,S2-833094725,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-538102499,S2-742009805,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-974920232,S2-284008062,0.9996,0,0.8421,0.0,US,missing_address_collision,1
S1-839288941,S2-133287463,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-875868977,S2-788908028,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-346470177,S2-528118945,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-359184234,S2-153034987,0.9996,0,0.8291,0.0,INDIA,missing_address_collision,1
S1-5046485,S2-790688762,0.9996,0,0.8276,0.0,US,missing_address_collision,1
S1-181416647,S2-76565181,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-806397273,S2-900036026,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-362687203,S2-146330516,0.9996,0,0.8291,0.0,INDIA,missing_address_collision,1
S1-830888821,S2-431555287,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-577401231,S2-314185763,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-242900582,S2-186914000,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-850063162,S3-325288839,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-166253399,S2-573959135,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-793479575,S2-736324524,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-986270660,S2-192067728,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-907166856,S2-787571395,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-450444042,S2-302732961,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-336240039,S2-343189551,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-833356906,S2-983509338,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-212454626,S2-314339657,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-845652721,S2-48389888,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-103912908,S2-96789822,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-101439296,S2-646353252,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-315194959,S2-964551584,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-979357624,S2-258354694,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-959917151,S2-463360864,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-197934161,S2-454287012,0.9996,0,0.8708,0.0,US,same_name_diff_address,1
S1-634679217,S2-721667915,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-634679217,S2-236407859,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-581863471,S2-521062141,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-871979458,S2-894210479,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-575656258,S2-124567732,0.9996,0,0.8404,0.0,INDIA,missing_address_collision,1
S1-324067438,S2-281024796,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-262284778,S2-437237855,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-762616506,S2-573673165,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-38605967,S2-492789736,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-296304920,S2-642356766,0.9996,0,0.8595,0.0,INDIA,same_name_diff_address,1
S1-234850920,S2-664478844,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-812566562,S2-153062111,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-474851626,S2-716466303,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-474851626,S2-890177740,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-256011746,S2-368237307,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-689236296,S2-352723257,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-501931445,S2-651984987,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-919016142,S2-476531168,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-314627220,S2-816804645,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-574783839,S2-469186411,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-823430869,S2-143479486,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-705251800,S2-181583137,0.9996,0,0.8769,0.0,INDIA,same_name_diff_address,1
S1-349126718,S2-782018008,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-941258422,S2-384989948,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-853359315,S2-653464358,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-770140481,S2-924316732,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-141068021,S2-880018988,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-594329087,S2-342089352,0.9996,0,0.8182,0.0,INDIA,missing_address_collision,1
S1-493444457,S2-484213974,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-548201609,S2-797486736,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-431421756,S2-673140263,0.9996,0,0.9577,0.0,US,same_name_diff_address,1
S1-478885041,S3-324651503,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-780423580,S2-149997231,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-778383947,S2-410441254,0.9996,0,0.8364,0.0,INDIA,missing_address_collision,1
S1-778383947,S2-693540642,0.9996,0,0.8085,0.0,INDIA,missing_address_collision,1
S1-506586052,S2-371276857,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-475954873,S2-525636260,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-475954873,S2-947260775,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-178394965,S3-121187304,0.9996,0,0.8821,0.0,US,same_name_diff_address,1
S1-222577363,S2-996075355,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-764246295,S2-633601386,0.9996,0,0.8333,0.0,INDIA,missing_address_collision,1
S1-764246295,S2-912116631,0.9996,0,0.8196,0.0,INDIA,missing_address_collision,1
S1-215588466,S2-418059250,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-28267917,S2-623940737,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-432762326,S2-304689974,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-758598746,S2-24621537,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-47453459,S2-894638029,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-949967720,S3-433590144,0.9996,0,0.8477,0.0,INDIA,missing_address_collision,1
S1-215588466,S2-530153583,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-178864151,S2-112225798,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-799984000,S2-259655871,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-136924732,S2-59855381,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-857146735,S2-961673201,0.9996,0,0.855,0.0,INDIA,same_name_diff_address,1
S1-325301940,S2-754732661,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-603854210,S2-425366657,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-564500135,S2-178873085,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-668009124,S2-271738847,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-668009124,S2-644179888,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-157595586,S2-935496364,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-595094208,S2-990833100,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-584269513,S3-466752837,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-810125033,S2-167828061,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-476433173,S2-801640876,0.9996,0,0.836,0.0,INDIA,missing_address_collision,1
S1-909517313,S2-967103100,0.9996,0,0.9333,0.0,US,same_name_diff_address,1
S1-429171625,S2-809578257,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-721585414,S3-578489825,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-397863323,S2-646453097,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-969431040,S2-288744764,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-804737152,S2-270789204,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-548207413,S2-344474822,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-286734300,S2-394505963,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-646984539,S2-166511892,0.9996,0,0.8143,0.0,US,missing_address_collision,1
S1-383861532,S2-638987304,0.9996,0,0.7804,0.0,US,missing_address_collision,1
S1-566756905,S2-594490803,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-182485308,S2-174987222,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-465397327,S2-404616497,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-465397327,S2-363427648,0.9996,0,0.8245,0.0,US,missing_address_collision,1
S1-856558730,S2-543398589,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-686474484,S2-982271932,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-429987533,S2-112192783,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-298404437,S2-806948840,0.9996,0,0.8814,0.0,US,same_name_diff_address,1
S1-434414513,S3-280113881,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-172269876,S2-709270962,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-415666036,S2-384218034,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-505059161,S2-841012551,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-719411018,S2-899050916,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-50798702,S2-509213046,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-757625310,S2-712838480,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-73107642,S2-644661298,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-231928819,S2-2870804,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-864005475,S2-367017301,0.9996,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-33575022,S2-206215051,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-201281490,S2-735051432,0.9996,0,0.8718,0.0,US,same_name_diff_address,1
S1-221968872,S2-398621933,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-372762003,S2-101719189,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-876497163,S2-916022416,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-38084734,S2-278940385,0.9996,0,0.8196,0.0,US,missing_address_collision,1
S1-794484965,S2-349835226,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-330640194,S2-573673165,0.9996,0,0.9,0.0,US,same_name_diff_address,1
S1-292308384,S2-252155686,0.9996,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-209627684,S3-570238102,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-756296072,S2-13386699,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-760215345,S2-505590438,0.9996,0,0.95,0.0,US,same_name_diff_address,1
S1-959199744,S2-150221118,0.9996,0,1.0,0.0,US,same_name_diff_address,1
S1-822506748,S2-266521371,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-785991729,S2-326735809,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-785991729,S3-267021402,0.9995,0,0.9524,0.0,US,same_name_diff_address,1
S1-678670772,S2-713046983,0.9995,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-845236726,S2-24963082,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-467772440,S3-139141238,0.9995,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-14636301,S3-925357699,0.9995,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-952368455,S2-566513268,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-884342027,S2-595832786,0.9995,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-957522859,S2-50752025,0.9995,0,0.836,0.0,INDIA,missing_address_collision,1
S1-662280380,S3-405515292,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-830616373,S3-569258031,0.9995,0,0.9,0.0,US,same_name_diff_address,1
S1-779860777,S3-925357699,0.9995,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-915421122,S3-202940000,0.9995,0,0.7848,0.0,INDIA,missing_address_collision,1
S1-450078981,S3-891925189,0.9995,0,0.95,0.0,US,same_name_diff_address,1
S1-187930648,S3-780035475,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-334813780,S2-470536948,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-675945839,S2-408263608,0.9995,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-193964443,S2-333726793,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-367810683,S2-351064070,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-624889674,S2-286960919,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-26307968,S2-62221085,0.9995,0,0.85,0.0,US,same_name_diff_address,1
S1-396981129,S3-721547036,0.9995,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-697874897,S3-416014252,0.9995,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-822138269,S3-401289268,0.9995,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-375231962,S2-384678012,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-9974992,S2-194348624,0.9995,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-32953501,S2-92773665,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-271173814,S2-768080399,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-549396,S2-261950998,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-259414123,S2-929104066,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-210992357,S2-397719223,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-941079521,S3-816170656,0.9995,0,0.95,0.0,US,same_name_diff_address,1
S1-50798702,S2-629411312,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-776410204,S3-684474117,0.9995,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-41694112,S3-787955577,0.9995,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-645339330,S3-808684011,0.9995,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-776410204,S3-436216735,0.9995,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-872936583,S2-800891168,0.9995,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-150230053,S3-502984668,0.9995,0,0.9,0.0,US,same_name_diff_address,1
S1-542612783,S2-351064070,0.9995,0,1.0,0.0,US,same_name_diff_address,1
S1-574133502,S2-260553556,0.9995,0,0.9,0.0,US,same_name_diff_address,1
S1-574133502,S2-44121111,0.9995,0,0.9,0.0,US,same_name_diff_address,1
S1-99168887,S2-957698007,0.9995,0,0.9,0.0,US,same_name_diff_address,1
S1-947809505,S3-841112033,0.9995,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-902951838,S3-495269073,0.9995,0,0.95,0.0,INDIA,same_name_diff_address,1
S1-46892664,S2-619352114,0.9995,0,0.7308,0.0,US,missing_address_collision,1
S1-831416710,S3-264703268,0.9995,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-47453459,S2-222229281,0.9995,0,0.95,0.0,US,same_name_diff_address,1
S1-114346914,S2-611326759,0.9995,0,0.9,0.0,US,same_name_diff_address,1
S1-363684298,S3-457427506,0.9995,0,1.0,0.0,INDIA,same_name_diff_address,1
S1-134302191,S3-305654789,0.9995,0,0.95,0.0,INDIA,same_name_diff_address,1
