s1_id,true_id,source,current_status,name_tfidf,address_tfidf,char_ngram,token_retrieval,numeric,multiscript,rescued_by,reason_if_still_missed
S1-847959766,S2-48451862,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-279736597,S2-560826279,S2,HIT,1,1,1,0,0,0,already_hit,
S1-967056839,S3-384086322,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-993357110,S3-527865973,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-927736109,S3-187212079,S3,HIT,1,1,1,0,0,0,already_hit,
S1-60946319,S3-843296953,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-904228116,S3-820751238,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-340817900,S3-215630734,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-996523584,S3-369322451,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-922861247,S2-112551925,S2,HIT,1,1,1,1,0,0,already_hit,
S1-277283988,S2-981179308,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-862191137,S2-125096141,S2,HIT,1,1,1,0,0,0,already_hit,
S1-162806244,S2-497044313,S2,HIT,1,1,1,1,1,0,already_hit,
S1-175633133,S2-671727056,S2,HIT,1,1,1,0,0,0,already_hit,
S1-833280178,S3-918457964,S3,HIT,1,1,1,0,0,0,already_hit,
S1-777555607,S3-10840656,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-90648761,S3-309501187,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-750700259,S3-45823171,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-678432639,S2-61231619,S2,HIT,1,1,1,0,1,0,already_hit,
S1-614982217,S3-700143499,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-341133443,S3-64315171,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-912855728,S2-924532119,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-700600281,S2-256749526,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-406865257,S3-901091678,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-283630693,S2-219010162,S2,HIT,1,1,1,0,0,0,already_hit,
S1-127835134,S2-113039486,S2,HIT,1,1,1,0,0,0,already_hit,
S1-152556345,S2-905621061,S2,HIT,1,1,1,0,0,0,already_hit,
S1-424010232,S2-333616908,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-613598143,S2-980172703,S2,HIT,1,1,1,0,0,0,already_hit,
S1-128207618,S3-667242890,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-952266463,S2-815318202,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-17584702,S3-491222781,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-721895642,S2-581865469,S2,HIT,1,1,1,0,0,0,already_hit,
S1-980620862,S2-423256530,S2,HIT,1,1,1,1,0,0,already_hit,
S1-375370928,S2-894175674,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-135208388,S2-539415150,S2,HIT,1,1,1,1,0,0,already_hit,
S1-902269591,S2-358152615,S2,HIT,1,1,1,0,0,0,already_hit,
S1-881005414,S3-892133820,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-678466717,S2-334418463,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-680124546,S3-216125925,S3,HIT,0,1,0,0,0,0,already_hit,
S1-445455950,S2-99832127,S2,HIT,1,1,1,0,0,0,already_hit,
S1-456937627,S2-130722092,S2,HIT,1,1,1,0,0,0,already_hit,
S1-496315267,S2-29660531,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-336308856,S2-179240415,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-188302195,S2-195588589,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-920261331,S3-321207104,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-968308125,S2-722952635,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-530898943,S2-512132081,S2,HIT,1,1,1,1,0,0,already_hit,
S1-11494983,S3-576196772,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-528102700,S3-526043886,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-953014080,S2-733941253,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-786529142,S3-583702340,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-550807948,S3-918348268,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-184201555,S3-288391793,S3,HIT,1,1,1,0,1,0,already_hit,
S1-824906869,S2-46591526,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-603442937,S2-285957614,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-416583613,S3-299374513,S3,HIT,1,1,1,0,0,0,already_hit,
S1-373405845,S2-647598762,S2,HIT,0,1,0,0,0,0,already_hit,
S1-340955071,S2-508078465,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-397453629,S3-949432715,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-402660930,S2-215434637,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-207827400,S3-23008180,S3,HIT,0,1,0,0,0,0,already_hit,
S1-911537189,S3-110606695,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-350053232,S3-510902099,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-154824365,S3-110278159,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-202530197,S3-706516514,S3,HIT,1,1,1,0,0,0,already_hit,
S1-469535575,S2-573675228,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-698662524,S3-281405573,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-397900824,S2-248246596,S2,HIT,1,1,1,1,0,0,already_hit,
S1-770845761,S2-564491408,S2,HIT,1,1,1,0,0,0,already_hit,
S1-904153344,S2-804874166,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-598605289,S3-348806481,S3,HIT,1,1,1,0,0,0,already_hit,
S1-355685907,S2-979678502,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-540257150,S3-914513387,S3,HIT,1,0,1,0,0,0,already_hit,
S1-262658142,S3-215633515,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-640963226,S2-77966847,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-625845694,S3-381117084,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-933384875,S3-773914201,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-367793476,S2-253699557,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-863361456,S2-392451076,S2,HIT,0,1,0,0,0,0,already_hit,
S1-859043162,S2-895188960,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-90771849,S3-706589439,S3,HIT,0,0,0,0,0,0,none,
S1-106766409,S3-592883383,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-960126068,S2-433145651,S2,HIT,0,0,0,0,0,0,none,
S1-977128956,S3-261974234,S3,HIT,1,1,1,0,0,0,already_hit,
S1-719726318,S2-808074258,S2,HIT,1,1,1,0,0,0,already_hit,
S1-783056748,S3-158880970,S3,HIT,0,1,0,0,0,0,already_hit,
S1-352958862,S3-312375946,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-783210230,S3-505127550,S3,HIT,1,1,1,0,0,0,already_hit,
S1-752939701,S3-789681064,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-332254958,S2-704441974,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-427487721,S3-701560961,S3,HIT,0,1,0,0,0,0,already_hit,
S1-221384458,S2-70880749,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-979972083,S2-894409493,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-902269591,S3-349190536,S3,HIT,1,0,1,0,0,0,already_hit,
S1-743208304,S2-790659352,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-73518516,S3-862475897,S3,HIT,1,1,1,1,0,0,already_hit,
S1-352556834,S3-466200691,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-34692942,S3-100703901,S3,HIT,1,1,1,1,0,0,already_hit,
S1-549456614,S3-934024875,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-338939566,S3-267996375,S3,HIT,1,1,1,1,0,0,already_hit,
S1-942104958,S2-66616192,S2,HIT,1,1,1,1,0,0,already_hit,
S1-559551054,S2-77895989,S2,HIT,0,1,0,1,0,0,already_hit,
S1-507693271,S2-839302444,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-491664006,S2-271318722,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-212282653,S3-334635629,S3,HIT,1,1,1,0,1,0,already_hit,
S1-71714945,S2-105654906,S2,HIT,1,1,1,0,0,0,already_hit,
S1-321907297,S2-743016866,S2,HIT,1,1,1,1,0,0,already_hit,
S1-19053820,S3-717121550,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-140279129,S2-372146750,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-538780979,S2-221677927,S2,HIT,1,1,1,0,0,0,already_hit,
S1-691555791,S3-516115986,S3,HIT,1,1,1,1,0,0,already_hit,
S1-532602797,S2-344115557,S2,HIT,1,1,1,1,0,0,already_hit,
S1-478051664,S3-258757251,S3,HIT,1,1,1,0,0,0,already_hit,
S1-459696014,S2-629751128,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-174357952,S2-784258474,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-171653159,S3-266115940,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-823546667,S3-937818478,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-315450523,S2-945125430,S2,HIT,1,1,1,0,0,0,already_hit,
S1-308760358,S3-570009973,S3,HIT,1,1,1,1,0,0,already_hit,
S1-842497118,S3-829576525,S3,HIT,1,0,1,0,0,0,already_hit,
S1-547547561,S2-438421552,S2,HIT,1,1,1,1,0,0,already_hit,
S1-72369296,S2-856062933,S2,HIT,1,1,1,0,0,0,already_hit,
S1-737635669,S3-465835526,S3,HIT,1,1,1,0,0,0,already_hit,
S1-705759195,S2-437383055,S2,HIT,0,1,0,0,0,0,already_hit,
S1-327685774,S2-495893925,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-541913177,S3-673567671,S3,HIT,1,1,1,1,0,0,already_hit,
S1-830737832,S2-681596330,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-181306265,S3-199616148,S3,HIT,1,1,1,0,0,0,already_hit,
S1-685873514,S3-348564847,S3,HIT,1,1,1,0,0,0,already_hit,
S1-422473631,S2-672733922,S2,HIT,1,1,1,1,0,0,already_hit,
S1-746998714,S3-403266982,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-345107626,S3-148615099,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-109461302,S3-114497863,S3,HIT,1,1,1,0,0,0,already_hit,
S1-977128956,S3-457732673,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-732585910,S3-105407846,S3,HIT,1,1,1,0,0,0,already_hit,
S1-811729588,S2-573106256,S2,HIT,1,1,1,1,0,0,already_hit,
S1-548666602,S2-859494717,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-202530197,S2-665150973,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-366459956,S2-581791263,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-567424927,S3-949414930,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-933508142,S2-957576677,S2,HIT,0,1,0,0,0,0,already_hit,
S1-508039162,S2-47695393,S2,HIT,1,1,1,0,0,0,already_hit,
S1-333207746,S2-870857848,S2,HIT,1,1,1,0,0,0,already_hit,
S1-701892935,S3-767383517,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-292649689,S3-110738950,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-940946868,S3-608683447,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-558031216,S3-472244709,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-807405756,S3-652641893,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-292766321,S2-556496893,S2,HIT,1,1,1,0,0,0,already_hit,
S1-563715989,S3-136244291,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-683192018,S2-42336009,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-24513059,S2-85687607,S2,HIT,1,1,1,1,0,0,already_hit,
S1-89160825,S3-727170252,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-185120420,S3-495093304,S3,HIT,1,1,1,1,0,0,already_hit,
S1-481932363,S3-486799097,S3,HIT,1,1,1,0,0,0,already_hit,
S1-990411301,S3-634870678,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-63162461,S2-451314378,S2,HIT,1,1,1,0,0,0,already_hit,
S1-937138847,S3-104394947,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-983652708,S2-265523806,S2,HIT,1,1,1,0,0,0,already_hit,
S1-541300902,S2-51575988,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-279736597,S2-308959476,S2,HIT,1,1,1,0,0,0,already_hit,
S1-970207960,S2-603481470,S2,HIT,1,1,1,1,0,0,already_hit,
S1-515624637,S3-61937508,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-915022305,S3-857332206,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-716831720,S2-148966804,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-746193689,S3-912418741,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-66808800,S2-157845203,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-722435697,S2-701876656,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-377738401,S3-225235925,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-39641619,S3-245091850,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-352234501,S2-164060088,S2,HIT,1,1,1,0,0,0,already_hit,
S1-405835481,S3-453321432,S3,HIT,1,1,1,0,0,0,already_hit,
S1-360909582,S3-551329412,S3,HIT,0,1,0,0,0,0,already_hit,
S1-327370768,S3-694159745,S3,HIT,1,1,1,0,0,0,already_hit,
S1-968026177,S3-591564897,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-220020462,S3-818386497,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-750700259,S3-646449457,S3,HIT,1,1,1,0,0,0,already_hit,
S1-328196988,S3-714625462,S3,HIT,1,1,1,0,0,0,already_hit,
S1-112999138,S3-848087117,S3,HIT,1,1,1,0,0,0,already_hit,
S1-881848076,S2-351611576,S2,HIT,1,0,1,1,0,0,already_hit,
S1-113308274,S2-970254752,S2,HIT,0,1,0,0,0,0,already_hit,
S1-493363382,S2-42425488,S2,HIT,1,0,1,0,1,0,already_hit,
S1-82102704,S3-786992755,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-575424563,S2-237710554,S2,HIT,1,1,1,1,0,0,already_hit,
S1-933789478,S3-741368777,S3,HIT,1,1,1,0,0,0,already_hit,
S1-126740965,S3-792725790,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-254658412,S3-951668618,S3,HIT,1,1,1,1,0,0,already_hit,
S1-811793890,S2-236933797,S2,HIT,1,1,1,0,0,0,already_hit,
S1-443337268,S2-666359966,S2,HIT,1,0,1,0,1,0,already_hit,
S1-410304151,S2-784403138,S2,HIT,1,1,1,0,0,0,already_hit,
S1-909039820,S2-831065389,S2,HIT,1,1,1,1,0,0,already_hit,
S1-675959550,S2-84417274,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-279028557,S3-407382228,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-808835688,S3-870117783,S3,HIT,1,1,1,1,0,0,already_hit,
S1-448733076,S2-386725157,S2,HIT,1,1,1,1,0,0,already_hit,
S1-422006769,S2-926052828,S2,HIT,1,1,1,0,0,0,already_hit,
S1-868064087,S3-65586630,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-836747974,S3-227537459,S3,HIT,1,1,1,0,0,0,already_hit,
S1-296996951,S3-251127997,S3,HIT,1,1,1,1,0,0,already_hit,
S1-395950954,S3-277339111,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-395950954,S2-83641523,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-830371097,S2-344258107,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-222806068,S2-377605321,S2,HIT,1,1,1,0,0,0,already_hit,
S1-516659558,S2-787417094,S2,HIT,0,1,0,0,1,0,already_hit,
S1-254753234,S3-975712401,S3,HIT,1,1,1,0,0,0,already_hit,
S1-791107630,S3-366488228,S3,HIT,1,1,1,0,0,0,already_hit,
S1-426007492,S2-353206648,S2,HIT,1,1,1,1,0,0,already_hit,
S1-926243009,S3-597108429,S3,HIT,0,1,0,0,0,0,already_hit,
S1-378652653,S3-96582083,S3,HIT,1,1,1,0,0,0,already_hit,
S1-560567082,S3-553054394,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-552065633,S3-782810741,S3,HIT,1,1,1,1,0,0,already_hit,
S1-170243264,S3-991918262,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-453268471,S3-254442528,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-280802664,S3-821261713,S3,HIT,1,1,1,0,0,0,already_hit,
S1-331538788,S3-659485849,S3,HIT,1,1,1,1,0,0,already_hit,
S1-24513059,S2-937856666,S2,HIT,0,1,0,1,0,0,already_hit,
S1-880890425,S3-672758986,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-998648124,S2-58396021,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-349075346,S3-247419598,S3,HIT,1,1,1,0,1,0,already_hit,
S1-823731657,S2-679692635,S2,HIT,0,1,0,1,0,0,already_hit,
S1-369711048,S3-233375643,S3,HIT,1,0,1,1,0,0,already_hit,
S1-538674211,S3-308520095,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-186281585,S2-783881345,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-486510827,S2-611691432,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-591079835,S3-375990442,S3,HIT,0,0,0,0,0,0,none,
S1-613329027,S3-696262592,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-860641883,S2-247002016,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-161638253,S3-830237301,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-239986792,S2-615936168,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-295075765,S2-3261756,S2,HIT,1,1,1,0,0,0,already_hit,
S1-117227369,S3-50734640,S3,HIT,1,1,1,1,0,0,already_hit,
S1-938749335,S2-585664634,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-289936158,S3-704974191,S3,HIT,1,1,1,0,0,0,already_hit,
S1-108761292,S2-849257047,S2,HIT,1,1,1,1,0,0,already_hit,
S1-430842276,S2-965662594,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-382534463,S3-783028537,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-612605958,S3-669062041,S3,HIT,1,1,1,0,0,0,already_hit,
S1-589253257,S2-860071735,S2,HIT,1,1,1,0,0,0,already_hit,
S1-659932965,S2-413069372,S2,HIT,1,1,1,0,0,0,already_hit,
S1-228432450,S2-702557961,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-654697159,S2-741247894,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-799126736,S2-940547354,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-370595750,S2-691980279,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-199582884,S3-173763140,S3,HIT,1,1,1,0,0,0,already_hit,
S1-994484678,S2-217680206,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-65820296,S3-967446489,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-852845726,S3-718006269,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-901601528,S3-468828616,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-674558177,S2-999278140,S2,HIT,1,1,1,1,0,0,already_hit,
S1-546089988,S3-802380361,S3,HIT,1,1,1,1,0,0,already_hit,
S1-754702309,S3-68147637,S3,HIT,1,1,1,0,0,0,already_hit,
S1-775313117,S3-903325809,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-39314330,S3-450616046,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-302250545,S2-498625240,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-352958862,S2-541770580,S2,HIT,0,1,0,1,0,0,already_hit,
S1-847959766,S2-401113796,S2,HIT,0,1,0,0,0,0,already_hit,
S1-63620147,S2-778218705,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-332184455,S3-467563129,S3,HIT,1,1,1,0,0,0,already_hit,
S1-977675218,S2-168927195,S2,HIT,1,1,1,0,0,0,already_hit,
S1-528564226,S2-397480682,S2,HIT,1,1,1,0,0,0,already_hit,
S1-512939885,S3-388153401,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-633523724,S3-330635386,S3,HIT,0,1,0,0,0,0,already_hit,
S1-927838010,S2-145658068,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-26989708,S3-647539675,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-707760473,S3-641931493,S3,HIT,1,1,1,1,0,0,already_hit,
S1-104104759,S2-298632458,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-106775939,S2-939668034,S2,HIT,1,1,1,0,1,0,already_hit,
S1-186737681,S2-136724807,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-832441709,S2-385559369,S2,HIT,1,1,1,0,0,0,already_hit,
S1-81469251,S2-111481215,S2,HIT,1,0,1,0,0,0,already_hit,
S1-344557977,S3-807005309,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-965549055,S3-537422052,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-218518704,S3-375483340,S3,HIT,1,1,1,0,0,0,already_hit,
S1-853862695,S2-997765625,S2,HIT,0,1,0,1,0,0,already_hit,
S1-312473512,S2-843270201,S2,HIT,1,1,1,0,1,0,already_hit,
S1-155228361,S3-814408310,S3,HIT,0,1,0,0,0,0,already_hit,
S1-484893855,S3-539676586,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-555006823,S2-493843373,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-755546342,S2-229541468,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-158892085,S3-252910687,S3,HIT,1,1,1,0,0,0,already_hit,
S1-145829425,S3-898064155,S3,HIT,1,1,1,0,0,0,already_hit,
S1-841602265,S2-983314942,S2,HIT,1,1,1,1,0,0,already_hit,
S1-298890713,S2-292281255,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-461144982,S3-803606560,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-713113814,S2-905506446,S2,HIT,1,1,1,1,0,0,already_hit,
S1-244210172,S3-476686568,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-704322291,S3-763861875,S3,HIT,1,1,1,0,0,0,already_hit,
S1-959272256,S3-402842174,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-128303392,S3-906864330,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-803356777,S2-191922280,S2,HIT,1,1,1,0,0,0,already_hit,
S1-600079333,S3-583639408,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-382138150,S2-955000392,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-304386686,S3-224356782,S3,HIT,1,0,1,0,0,0,already_hit,
S1-261779770,S3-643447797,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-948549202,S2-115249474,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-743936349,S3-17193436,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-486296456,S2-933358779,S2,HIT,1,1,1,0,0,0,already_hit,
S1-882796400,S3-166641712,S3,HIT,1,0,1,1,0,0,already_hit,
S1-495990882,S3-939088560,S3,HIT,1,1,1,0,0,0,already_hit,
S1-302092482,S3-143241151,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-123678749,S2-284398630,S2,HIT,1,1,1,0,0,0,already_hit,
S1-950265172,S2-704113,S2,HIT,1,1,1,0,1,0,already_hit,
S1-929826566,S3-117414044,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-937984740,S2-396227490,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-523354110,S2-794890141,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-169108778,S3-512746319,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-86014575,S3-379815973,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-473606105,S3-627263132,S3,HIT,1,1,1,0,0,0,already_hit,
S1-325250785,S3-814554671,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-730064090,S2-310763763,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-159067707,S2-800147797,S2,HIT,0,1,0,0,0,0,already_hit,
S1-94250675,S2-809262213,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-873784023,S2-551001263,S2,HIT,1,1,1,0,0,0,already_hit,
S1-686668008,S2-622473302,S2,HIT,1,1,1,1,0,0,already_hit,
S1-519482575,S3-64012524,S3,HIT,1,1,1,0,0,0,already_hit,
S1-643318152,S3-204020240,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-900945148,S2-83663810,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-777555607,S3-125454442,S3,HIT,1,0,1,0,0,0,already_hit,
S1-521730978,S3-890888352,S3,HIT,1,1,1,0,0,0,already_hit,
S1-911537189,S3-958014979,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-175689426,S3-785138493,S3,HIT,1,1,1,1,0,0,already_hit,
S1-997877057,S2-665038487,S2,HIT,1,0,1,1,0,0,already_hit,
S1-756273602,S2-828951735,S2,HIT,1,1,1,0,0,0,already_hit,
S1-635797953,S2-881565552,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-170295653,S2-60809109,S2,HIT,1,1,1,1,0,0,already_hit,
S1-8813651,S2-794077082,S2,HIT,0,1,0,0,0,0,address_tfidf,
